cve_id,schema_version,date_generated,kev_vulnerability_name,kev_date_added,kev_day_added,kev_date_due,kev_days_allotted,kev_short_deadline,kev_ransomware,cvss_version,cvss_attack_vector,cvss_attack_complexity,cvss_privileges_required,cvss_scope,cvss_user_interaction,cvss_confidentiality_impact,cvss_integrity_impact,cvss_availability_impact,cvss_vector_string,cvss_base_score,cvss_base_severity,ssvc_exploitation,ssvc_automatable,ssvc_technical_impact,epss_today,epss_percentile,epss_delta,attck_technique_count,attck_capability_groups,has_metasploit,metasploit_module_count,min_metasploit_delta,has_nuclei,nuclei_template_count,min_nuclei_delta
CVE-2020-5135,1.0.0-dev,2025-12-29T18:06:39.890Z,SonicWall SonicOS Buffer Overflow,2022-03-15,Tuesday,2022-04-05,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,yes,total,0.22585,0.95658,0.0,0,"",false,0,,false,0,
CVE-2020-5410,1.0.0-dev,2025-12-29T18:06:39.774Z,VMware Tanzu Spring Cloud Config Directory Traversal,2022-03-25,Friday,2022-04-15,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,NONE,NONE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,7.5,HIGH,active,yes,partial,0.94323,0.99947,0.0,0,"",true,1,-632,true,1,-447
CVE-2020-5722,1.0.0-dev,2025-12-29T18:06:40.168Z,Grandstream Networks UCM6200 Series SQL Injection,2022-01-28,Friday,2022-07-28,181,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,yes,total,0.90907,0.99608,0.0,0,"",true,1,-13,false,0,
CVE-2020-5735,1.0.0-dev,2025-12-29T18:06:40.302Z,Amcrest Cameras and NVR Stack-based Buffer Overflow,2021-11-03,Wednesday,2022-05-03,181,false,false,3.1,NETWORK,LOW,LOW,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,8.8,HIGH,active,no,total,0.61634,0.98247,0.0,2,buffer_overflow,false,0,,false,0,
CVE-2020-5741,1.0.0-dev,2025-12-29T18:06:39.170Z,Plex Media Server Remote Code Execution,2023-03-10,Friday,2023-03-31,21,false,false,3.1,NETWORK,LOW,HIGH,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,7.2,HIGH,active,no,total,0.46954,0.97556,0.0,0,"",true,1,-993,false,0,
CVE-2020-5847,1.0.0-dev,2025-12-29T18:06:40.773Z,Unraid Remote Code Execution,2021-11-03,Wednesday,2022-05-03,181,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,yes,total,0.9351,0.99811,0.0,0,"",true,1,-592,true,1,-262
CVE-2020-5849,1.0.0-dev,2025-12-29T18:06:40.771Z,Unraid Authentication Bypass,2021-11-03,Wednesday,2022-05-03,181,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,NONE,NONE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,7.5,HIGH,active,yes,partial,0.93763,0.99841,0.0,0,"",true,1,-592,false,0,
CVE-2020-5902,1.0.0-dev,2025-12-29T18:06:40.437Z,F5 BIG-IP Traffic Management User Interface (TMUI) Remote Code Execution,2021-11-03,Wednesday,2022-05-03,181,false,true,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,yes,total,0.94426,0.99981,0.0,8,code_execution,true,1,728,true,1,-305
CVE-2020-6207,1.0.0-dev,2025-12-29T18:06:40.717Z,SAP Solution Manager Missing Authentication for Critical Function,2021-11-03,Wednesday,2022-05-03,181,false,false,3.1,NETWORK,LOW,NONE,CHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,10.0,CRITICAL,active,yes,total,0.94274,0.99931,0.0,0,"",true,2,-227,true,1,-121
CVE-2020-6287,1.0.0-dev,2025-12-29T18:06:40.715Z,SAP NetWeaver Missing Authentication for Critical Function,2021-11-03,Wednesday,2022-05-03,181,false,false,3.1,NETWORK,LOW,NONE,CHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,10.0,CRITICAL,active,yes,total,0.94395,0.99971,0.0,0,"",true,1,-474,true,1,-305
CVE-2020-6418,1.0.0-dev,2025-12-29T18:06:40.471Z,Google Chromium V8 Type Confusion,2021-11-03,Wednesday,2022-05-03,181,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,8.8,HIGH,active,no,total,0.87869,0.99444,0.0,0,"",true,1,-613,false,0,
CVE-2020-6572,1.0.0-dev,2025-12-29T18:06:40.217Z,Google Chrome Media Use-After-Free,2022-01-10,Monday,2022-07-10,181,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,8.8,HIGH,active,no,total,0.14975,0.94334,0.0,0,"",false,0,,false,0,
CVE-2020-6819,1.0.0-dev,2025-12-29T18:06:40.654Z,Mozilla Firefox And Thunderbird Use-After-Free,2021-11-03,Wednesday,2022-05-03,181,false,false,3.1,NETWORK,HIGH,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,8.1,HIGH,active,no,total,0.00329,0.553,0.0,0,"",false,0,,false,0,
CVE-2020-6820,1.0.0-dev,2025-12-29T18:06:40.655Z,Mozilla Firefox And Thunderbird Use-After-Free,2021-11-03,Wednesday,2022-05-03,181,false,false,3.1,NETWORK,HIGH,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,8.1,HIGH,active,no,total,0.04997,0.8935,0.0,0,"",false,0,,false,0,
CVE-2020-7247,1.0.0-dev,2025-12-29T18:06:39.772Z,OpenSMTPD Remote Code Execution,2022-03-25,Friday,2022-04-15,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,yes,total,0.94076,0.99897,0.0,0,"",true,1,-786,true,1,733
CVE-2020-7961,1.0.0-dev,2025-12-29T18:06:40.501Z,Liferay Portal Deserialization of Untrusted Data,2021-11-03,Wednesday,2022-05-03,181,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,yes,total,0.94352,0.99955,0.0,0,"",true,1,-574,true,1,-305
CVE-2020-8193,1.0.0-dev,2025-12-29T18:06:40.406Z,"Citrix ADC, Gateway, and SD-WAN WANOP Appliance Authorization Bypass",2021-11-03,Wednesday,2022-05-03,181,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,LOW,LOW,NONE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,6.5,MEDIUM,active,yes,partial,0.94177,0.99912,0.0,2,auth_bypass,false,0,,true,1,-305
CVE-2020-8195,1.0.0-dev,2025-12-29T18:06:40.407Z,"Citrix ADC, Gateway, and SD-WAN WANOP Appliance Information Disclosure",2021-11-03,Wednesday,2022-05-03,181,false,false,3.1,NETWORK,LOW,LOW,UNCHANGED,NONE,HIGH,NONE,NONE,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,6.5,MEDIUM,active,no,partial,0.70871,0.98643,0.0,3,access_ctrl,false,0,,false,0,
CVE-2020-8196,1.0.0-dev,2025-12-29T18:06:40.409Z,"Citrix ADC, Gateway, and SD-WAN WANOP Appliance Information Disclosure",2021-11-03,Wednesday,2022-05-03,181,false,false,3.1,NETWORK,LOW,LOW,UNCHANGED,NONE,LOW,NONE,NONE,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,4.3,MEDIUM,active,no,partial,0.70664,0.98637,0.0,3,access_ctrl,false,0,,false,0,
CVE-2020-8218,1.0.0-dev,2025-12-29T18:06:39.923Z,Pulse Connect Secure Code Injection,2022-03-07,Monday,2022-09-07,184,false,false,3.1,NETWORK,LOW,HIGH,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,7.2,HIGH,active,no,total,0.92345,0.99709,0.0,0,"",false,0,,false,0,
CVE-2020-8243,1.0.0-dev,2025-12-29T18:06:40.683Z,Ivanti Pulse Connect Secure Code Execution,2021-11-03,Wednesday,2022-05-03,181,false,false,3.1,NETWORK,LOW,HIGH,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,7.2,HIGH,active,no,total,0.21988,0.95586,0.0,0,"",false,0,,false,0,
CVE-2020-8260,1.0.0-dev,2025-12-29T18:06:40.688Z,Ivanti Pulse Connect Secure Code Execution,2021-11-03,Wednesday,2022-05-03,181,false,false,3.1,NETWORK,LOW,HIGH,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,7.2,HIGH,active,no,total,0.72376,0.98702,0.0,0,"",true,1,-331,false,0,
CVE-2020-8467,1.0.0-dev,2025-12-29T18:06:40.758Z,Trend Micro Apex One and OfficeScan Remote Code Execution,2021-11-03,Wednesday,2022-05-03,181,false,false,3.1,NETWORK,LOW,LOW,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,8.8,HIGH,active,no,total,0.27584,0.96261,0.0,0,"",false,0,,false,0,
CVE-2020-8468,1.0.0-dev,2025-12-29T18:06:40.760Z,Trend Micro Multiple Products Content Validation Escape,2021-11-03,Wednesday,2022-05-03,181,false,false,3.1,NETWORK,LOW,LOW,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,8.8,HIGH,active,yes,total,0.12136,0.93579,0.0,0,"",false,0,,false,0,
CVE-2020-8515,1.0.0-dev,2025-12-29T18:06:40.426Z,Multiple DrayTek Vigor Routers Web Management Page,2021-11-03,Wednesday,2022-05-03,181,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,yes,total,0.94357,0.99957,0.0,3,other,false,0,,true,1,-279
CVE-2020-8599,1.0.0-dev,2025-12-29T18:06:40.763Z,Trend Micro Apex One and OfficeScan Authentication Bypass,2021-11-03,Wednesday,2022-05-03,181,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,yes,total,0.5786,0.98072,0.0,0,"",false,0,,false,0,
CVE-2020-8644,1.0.0-dev,2025-12-29T18:06:40.678Z,PlaySMS Server-Side Template Injection,2021-11-03,Wednesday,2022-05-03,181,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,yes,total,0.92882,0.99756,0.0,0,"",true,1,-579,true,1,244
CVE-2020-8655,1.0.0-dev,2025-12-29T18:06:40.435Z,EyesOfNetwork Improper Privilege Management,2021-11-03,Wednesday,2022-05-03,181,false,false,3.1,LOCAL,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,7.8,HIGH,active,no,total,0.82193,0.99176,0.0,0,"",true,1,-623,false,0,
CVE-2020-8657,1.0.0-dev,2025-12-29T18:06:40.434Z,EyesOfNetwork Use of Hard-Coded Credentials,2021-11-03,Wednesday,2022-05-03,181,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,yes,total,0.86393,0.99376,0.0,1,hardcoded_creds,true,1,-623,true,1,1419
CVE-2020-8816,1.0.0-dev,2025-12-29T18:06:40.263Z,Pi-Hole AdminLTE Remote Code Execution,2021-12-10,Friday,2022-06-10,182,false,false,3.1,NETWORK,LOW,HIGH,CHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AC:L/AV:N/A:H/C:H/I:H/PR:H/S:C/UI:N,9.1,CRITICAL,active,no,total,0.90775,0.99597,0.0,0,"",true,1,-573,false,0,
CVE-2020-9054,1.0.0-dev,2025-12-29T18:06:39.770Z,Zyxel Multiple NAS Devices OS Command Injection,2022-03-25,Friday,2022-04-15,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,no,total,0.94312,0.99944,0.0,0,"",false,0,,true,1,-328
CVE-2020-9377,1.0.0-dev,2025-12-29T18:06:39.768Z,D-Link DIR-610 Devices Remote Command Execution,2022-03-25,Friday,2022-04-15,21,false,false,3.1,NETWORK,LOW,LOW,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,8.8,HIGH,active,no,total,0.76636,0.98896,0.0,0,"",false,0,,false,0,
CVE-2020-9818,1.0.0-dev,2025-12-29T18:06:40.339Z,"Apple iOS, iPadOS, and watchOS Out-of-Bounds Write",2021-11-03,Wednesday,2022-05-03,181,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,8.8,HIGH,active,no,total,0.00252,0.48366,0.0,0,"",false,0,,false,0,
CVE-2020-9819,1.0.0-dev,2025-12-29T18:06:40.340Z,"Apple iOS, iPadOS, and watchOS Memory Corruption",2021-11-03,Wednesday,2022-05-03,181,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,REQUIRED,NONE,NONE,LOW,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L,4.3,MEDIUM,active,no,total,0.00196,0.41807,0.0,0,"",false,0,,false,0,
CVE-2020-9859,1.0.0-dev,2025-12-29T18:06:40.365Z,Apple Multiple Products Code Execution,2021-11-03,Wednesday,2022-05-03,181,false,false,3.1,LOCAL,LOW,LOW,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,7.8,HIGH,active,no,total,0.00168,0.38477,0.0,0,"",false,0,,false,0,
CVE-2020-9907,1.0.0-dev,2025-12-29T18:06:39.372Z,Apple Multiple Products Memory Corruption,2022-06-27,Monday,2022-07-18,21,false,false,3.1,LOCAL,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,7.8,HIGH,active,no,total,0.00607,0.68997,0.0,0,"",false,0,,false,0,
CVE-2020-9934,1.0.0-dev,2025-12-29T18:06:39.298Z,"Apple iOS, iPadOS, and macOS Input Validation",2022-09-08,Thursday,2022-09-29,21,false,false,3.1,LOCAL,LOW,LOW,UNCHANGED,NONE,HIGH,NONE,NONE,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,5.5,MEDIUM,active,no,partial,0.02101,0.83588,0.0,0,"",true,1,-764,false,0,
CVE-2021-0920,1.0.0-dev,2025-12-29T18:06:39.557Z,Android Kernel Race Condition,2022-05-23,Monday,2022-06-13,21,false,false,3.1,LOCAL,HIGH,HIGH,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:U/C:H/I:H/A:H,6.4,MEDIUM,active,no,total,0.00942,0.75693,0.0,0,"",false,0,,false,0,
CVE-2021-1048,1.0.0-dev,2025-12-29T18:06:39.556Z,Android Kernel Use-After-Free,2022-05-23,Monday,2022-06-13,21,false,false,3.1,LOCAL,LOW,LOW,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,7.8,HIGH,active,no,total,0.02286,0.84256,0.0,0,"",false,0,,false,0,
CVE-2021-1497,1.0.0-dev,2025-12-29T18:06:40.387Z,Cisco HyperFlex HX Installer Virtual Machine Command Injection,2021-11-03,Wednesday,2021-11-17,14,true,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,yes,total,0.94396,0.99972,0.0,2,command_injection,true,1,-157,true,1,-120
CVE-2021-1498,1.0.0-dev,2025-12-29T18:06:40.389Z,Cisco HyperFlex HX Data Platform Command Injection,2021-11-03,Wednesday,2021-11-17,14,true,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,yes,total,0.94012,0.99886,0.0,2,command_injection,true,1,-157,true,1,-35
CVE-2021-1647,1.0.0-dev,2025-12-29T18:06:40.517Z,Microsoft Defender Remote Code Execution,2021-11-03,Wednesday,2021-11-17,14,true,false,3.1,LOCAL,LOW,LOW,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C,7.8,HIGH,active,no,total,0.73986,0.98776,0.0,0,"",false,0,,false,0,
CVE-2021-1675,1.0.0-dev,2025-12-29T18:06:40.629Z,Microsoft Windows Print Spooler Remote Code Execution,2021-11-03,Wednesday,2021-11-17,14,true,true,3.1,LOCAL,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,7.8,MEDIUM,active,no,total,0.94314,0.99944,0.0,0,"",true,1,191,false,0,
CVE-2021-1732,1.0.0-dev,2025-12-29T18:06:40.565Z,Microsoft Win32k Privilege Escalation,2021-11-03,Wednesday,2021-11-17,14,true,true,3.1,LOCAL,LOW,LOW,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,7.8,HIGH,active,no,total,0.90988,0.99612,0.0,0,"",true,1,97,false,0,
CVE-2021-1782,1.0.0-dev,2025-12-29T18:06:40.344Z,Apple Multiple Products Race Condition,2021-11-03,Wednesday,2021-11-17,14,true,false,3.1,LOCAL,HIGH,LOW,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,7.0,HIGH,active,no,total,0.07901,0.91733,0.0,0,"",false,0,,false,0,
CVE-2021-1789,1.0.0-dev,2025-12-29T18:06:39.596Z,Apple Multiple Products Type Confusion,2022-05-04,Wednesday,2022-05-25,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,8.8,HIGH,active,no,total,0.00243,0.475,0.0,0,"",false,0,,false,0,
CVE-2021-1870,1.0.0-dev,2025-12-29T18:06:40.346Z,"Apple iOS, iPadOS, and macOS WebKit Remote Code Execution",2021-11-03,Wednesday,2021-11-17,14,true,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,yes,total,0.01151,0.78003,0.0,0,"",false,0,,false,0,
CVE-2021-1871,1.0.0-dev,2025-12-29T18:06:40.348Z,"Apple iOS, iPadOS, and macOS WebKit Remote Code Execution",2021-11-03,Wednesday,2021-11-17,14,true,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,yes,total,0.00855,0.74376,0.0,0,"",false,0,,false,0,
CVE-2021-1879,1.0.0-dev,2025-12-29T18:06:40.349Z,"Apple iOS, iPadOS, and watchOS WebKit Cross-Site Scripting (XSS)",2021-11-03,Wednesday,2021-11-17,14,true,false,3.1,NETWORK,LOW,NONE,CHANGED,REQUIRED,LOW,LOW,NONE,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,MEDIUM,active,no,partial,0.01942,0.82969,0.0,0,"",false,0,,false,0,
CVE-2021-1905,1.0.0-dev,2025-12-29T18:06:40.697Z,Qualcomm Multiple Chipsets Use-After-Free,2021-11-03,Wednesday,2022-05-03,181,false,false,3.1,LOCAL,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,8.4,HIGH,active,no,total,0.00889,0.74946,0.0,0,"",false,0,,false,0,
CVE-2021-1906,1.0.0-dev,2025-12-29T18:06:40.695Z,Qualcomm Multiple Chipsets Detection of Error Condition Without Action,2021-11-03,Wednesday,2021-11-17,14,true,false,3.1,LOCAL,LOW,NONE,UNCHANGED,NONE,NONE,NONE,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,6.2,MEDIUM,active,no,partial,0.00149,0.35946,0.0,0,"",false,0,,false,0,
CVE-2021-20016,1.0.0-dev,2025-12-29T18:06:40.737Z,SonicWall SSLVPN SMA100 SQL Injection,2021-11-03,Wednesday,2021-11-17,14,true,true,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,yes,total,0.79818,0.99056,0.0,0,"",false,0,,false,0,
CVE-2021-20021,1.0.0-dev,2025-12-29T18:06:40.730Z,SonicWall Email Security Improper Privilege Management,2021-11-03,Wednesday,2021-11-17,14,true,true,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,yes,total,0.90152,0.99564,0.0,0,"",false,0,,true,1,1423
CVE-2021-20022,1.0.0-dev,2025-12-29T18:06:40.734Z,SonicWall Email Security Unrestricted Upload of File,2021-11-03,Wednesday,2021-11-17,14,true,true,3.1,NETWORK,LOW,HIGH,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,7.2,HIGH,active,no,total,0.32596,0.96699,0.0,0,"",false,0,,false,0,
CVE-2021-20023,1.0.0-dev,2025-12-29T18:06:40.735Z,SonicWall Email Security Path Traversal,2021-11-03,Wednesday,2021-11-17,14,true,true,3.1,NETWORK,LOW,HIGH,UNCHANGED,NONE,HIGH,NONE,NONE,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N,4.9,MEDIUM,active,no,partial,0.54201,0.97904,0.0,0,"",false,0,,false,0,
CVE-2021-20028,1.0.0-dev,2025-12-29T18:06:39.709Z,SonicWall Secure Remote Access (SRA) SQL Injection,2022-03-28,Monday,2022-04-18,21,false,true,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,yes,total,0.85685,0.9934,0.0,0,"",false,0,,false,0,
CVE-2021-20035,1.0.0-dev,2025-12-29T18:06:38.350Z,SonicWall SMA100 Appliances OS Command Injection,2025-04-16,Wednesday,2025-05-07,21,false,false,3.1,NETWORK,LOW,LOW,UNCHANGED,NONE,NONE,NONE,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,6.5,MEDIUM,active,no,total,0.04544,0.8881,0.0,2,command_injection,false,0,,false,0,
CVE-2021-20038,1.0.0-dev,2025-12-29T18:06:40.167Z,SonicWall SMA 100 Appliances Stack-Based Buffer Overflow,2022-01-28,Friday,2022-02-11,14,true,true,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,yes,total,0.94292,0.99936,0.0,0,"",false,0,,true,1,-10
CVE-2021-20090,1.0.0-dev,2025-12-29T18:06:40.367Z,Arcadyan Buffalo Firmware Path Traversal,2021-11-03,Wednesday,2021-11-17,14,true,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,yes,total,0.94401,0.99973,0.0,0,"",false,0,,true,1,-85
CVE-2021-20123,1.0.0-dev,2025-12-29T18:06:38.674Z,Draytek VigorConnect Path Traversal,2024-09-03,Tuesday,2024-09-24,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,NONE,NONE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,7.5,HIGH,active,yes,partial,0.93989,0.99881,0.0,0,"",false,0,,true,1,-844
CVE-2021-20124,1.0.0-dev,2025-12-29T18:06:38.671Z,Draytek VigorConnect Path Traversal,2024-09-03,Tuesday,2024-09-24,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,NONE,NONE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,7.5,HIGH,active,yes,partial,0.94059,0.99894,0.0,0,"",false,0,,true,1,-844
